match_report_link,HomeFouls,HomeCorners,HomeCrosses,HomeTouches,HomeTackles,HomeInterceptions,HomeAerials,HomeClearances,HomeOffsides,HomeGoalKicks,HomeThrowIns,HomeLongBalls,AwayFouls,AwayCorners,AwayCrosses,AwayTouches,AwayTackles,AwayInterceptions,AwayAerials,AwayClearances,AwayOffsides,AwayGoalKicks,AwayThrowIns,AwayLongBalls
"https://fbref.com/en/matches/b9e9ff22/Palmeiras-Ceara-October-3-2020-Serie-A"">Match Report","[('10', 'Fouls', '19')]","[('9', 'Corners', '4')]","[('24', 'Crosses', '12')]","[('732', 'Touches', '494')]","[('18', 'Tackles', '5')]","[('9', 'Interceptions', '11')]","[('14', 'Aerials Won', '8')]","[('10', 'Clearances', '25')]","[('1', 'Offsides', '0')]","[('9', 'Goal Kicks', '12')]","[('28', 'Throw Ins', '26')]","[('61', 'Long Balls', '61')]","[('10', 'Fouls', '19')]","[('9', 'Corners', '4')]","[('24', 'Crosses', '12')]","[('732', 'Touches', '494')]","[('18', 'Tackles', '5')]","[('9', 'Interceptions', '11')]","[('14', 'Aerials Won', '8')]","[('10', 'Clearances', '25')]","[('1', 'Offsides', '0')]","[('9', 'Goal Kicks', '12')]","[('28', 'Throw Ins', '26')]","[('61', 'Long Balls', '61')]"
"https://fbref.com/en/matches/88ccc489/Flamengo-Atletico-Paranaense-October-4-2020-Serie-A"">Match Report","[('18', 'Fouls', '22')]","[('4', 'Corners', '5')]","[('18', 'Crosses', '14')]","[('630', 'Touches', '544')]","[('15', 'Tackles', '22')]","[('14', 'Interceptions', '15')]","[('7', 'Aerials Won', '7')]","[('9', 'Clearances', '12')]","[('2', 'Offsides', '2')]","[('5', 'Goal Kicks', '9')]","[('15', 'Throw Ins', '20')]","[('48', 'Long Balls', '51')]","[('18', 'Fouls', '22')]","[('4', 'Corners', '5')]","[('18', 'Crosses', '14')]","[('630', 'Touches', '544')]","[('15', 'Tackles', '22')]","[('14', 'Interceptions', '15')]","[('7', 'Aerials Won', '7')]","[('9', 'Clearances', '12')]","[('2', 'Offsides', '2')]","[('5', 'Goal Kicks', '9')]","[('15', 'Throw Ins', '20')]","[('48', 'Long Balls', '51')]"
"https://fbref.com/en/matches/4bd7b7e5/Bahia-Sport-Recife-October-4-2020-Serie-A"">Match Report","[('15', 'Fouls', '13')]","[('11', 'Corners', '0')]","[('39', 'Crosses', '4')]","[('696', 'Touches', '548')]","[('14', 'Tackles', '17')]","[('17', 'Interceptions', '16')]","[('19', 'Aerials Won', '25')]","[('3', 'Clearances', '34')]","[('2', 'Offsides', '0')]","[('4', 'Goal Kicks', '7')]","[('32', 'Throw Ins', '18')]","[('51', 'Long Balls', '60')]","[('15', 'Fouls', '13')]","[('11', 'Corners', '0')]","[('39', 'Crosses', '4')]","[('696', 'Touches', '548')]","[('14', 'Tackles', '17')]","[('17', 'Interceptions', '16')]","[('19', 'Aerials Won', '25')]","[('3', 'Clearances', '34')]","[('2', 'Offsides', '0')]","[('4', 'Goal Kicks', '7')]","[('32', 'Throw Ins', '18')]","[('51', 'Long Balls', '60')]"
"https://fbref.com/en/matches/7581b19c/Corinthians-Santos-October-7-2020-Serie-A"">Match Report","[('19', 'Fouls', '16')]","[('6', 'Corners', '3')]","[('19', 'Crosses', '17')]","[('724', 'Touches', '500')]","[('7', 'Tackles', '17')]","[('16', 'Interceptions', '16')]","[('20', 'Aerials Won', '11')]","[('10', 'Clearances', '17')]","[('0', 'Offsides', '0')]","[('6', 'Goal Kicks', '8')]","[('29', 'Throw Ins', '19')]","[('41', 'Long Balls', '67')]","[('19', 'Fouls', '16')]","[('6', 'Corners', '3')]","[('19', 'Crosses', '17')]","[('724', 'Touches', '500')]","[('7', 'Tackles', '17')]","[('16', 'Interceptions', '16')]","[('20', 'Aerials Won', '11')]","[('10', 'Clearances', '17')]","[('0', 'Offsides', '0')]","[('6', 'Goal Kicks', '8')]","[('29', 'Throw Ins', '19')]","[('41', 'Long Balls', '67')]"
"https://fbref.com/en/matches/5c4b756a/Gremio-Coritiba-October-7-2020-Serie-A"">Match Report","[('18', 'Fouls', '21')]","[('6', 'Corners', '6')]","[('16', 'Crosses', '15')]","[('666', 'Touches', '677')]","[('16', 'Tackles', '16')]","[('13', 'Interceptions', '17')]","[('22', 'Aerials Won', '18')]","[('19', 'Clearances', '17')]","[('1', 'Offsides', '4')]","[('6', 'Goal Kicks', '3')]","[('15', 'Throw Ins', '23')]","[('51', 'Long Balls', '52')]","[('18', 'Fouls', '21')]","[('6', 'Corners', '6')]","[('16', 'Crosses', '15')]","[('666', 'Touches', '677')]","[('16', 'Tackles', '16')]","[('13', 'Interceptions', '17')]","[('22', 'Aerials Won', '18')]","[('19', 'Clearances', '17')]","[('1', 'Offsides', '4')]","[('6', 'Goal Kicks', '3')]","[('15', 'Throw Ins', '23')]","[('51', 'Long Balls', '52')]"
"https://fbref.com/en/matches/5170bf9a/Fortaleza-Atletico-Mineiro-October-7-2020-Serie-A"">Match Report","[('9', 'Fouls', '19')]","[('1', 'Corners', '8')]","[('10', 'Crosses', '27')]","[('424', 'Touches', '731')]","[('8', 'Tackles', '9')]","[('15', 'Interceptions', '7')]","[('21', 'Aerials Won', '20')]","[('38', 'Clearances', '8')]","[('1', 'Offsides', '2')]","[('17', 'Goal Kicks', '2')]","[('11', 'Throw Ins', '19')]","[('70', 'Long Balls', '72')]","[('9', 'Fouls', '19')]","[('1', 'Corners', '8')]","[('10', 'Crosses', '27')]","[('424', 'Touches', '731')]","[('8', 'Tackles', '9')]","[('15', 'Interceptions', '7')]","[('21', 'Aerials Won', '20')]","[('38', 'Clearances', '8')]","[('1', 'Offsides', '2')]","[('17', 'Goal Kicks', '2')]","[('11', 'Throw Ins', '19')]","[('70', 'Long Balls', '72')]"
"https://fbref.com/en/matches/d4798494/Bragantino-Internacional-October-8-2020-Serie-A"">Match Report","[('18', 'Fouls', '22')]","[('7', 'Corners', '2')]","[('26', 'Crosses', '9')]","[('589', 'Touches', '635')]","[('15', 'Tackles', '17')]","[('9', 'Interceptions', '13')]","[('9', 'Aerials Won', '16')]","[('6', 'Clearances', '22')]","[('2', 'Offsides', '1')]","[('6', 'Goal Kicks', '9')]","[('25', 'Throw Ins', '22')]","[('49', 'Long Balls', '76')]","[('18', 'Fouls', '22')]","[('7', 'Corners', '2')]","[('26', 'Crosses', '9')]","[('589', 'Touches', '635')]","[('15', 'Tackles', '17')]","[('9', 'Interceptions', '13')]","[('9', 'Aerials Won', '16')]","[('6', 'Clearances', '22')]","[('2', 'Offsides', '1')]","[('6', 'Goal Kicks', '9')]","[('25', 'Throw Ins', '22')]","[('49', 'Long Balls', '76')]"
"https://fbref.com/en/matches/616c66bc/Palmeiras-Sao-Paulo-October-10-2020-Serie-A"">Match Report","[('15', 'Fouls', '17')]","[('8', 'Corners', '4')]","[('25', 'Crosses', '14')]","[('604', 'Touches', '657')]","[('18', 'Tackles', '18')]","[('7', 'Interceptions', '9')]","[('11', 'Aerials Won', '12')]","[('10', 'Clearances', '24')]","[('2', 'Offsides', '0')]","[('8', 'Goal Kicks', '9')]","[('13', 'Throw Ins', '15')]","[('74', 'Long Balls', '51')]","[('15', 'Fouls', '17')]","[('8', 'Corners', '4')]","[('25', 'Crosses', '14')]","[('604', 'Touches', '657')]","[('18', 'Tackles', '18')]","[('7', 'Interceptions', '9')]","[('11', 'Aerials Won', '12')]","[('10', 'Clearances', '24')]","[('2', 'Offsides', '0')]","[('8', 'Goal Kicks', '9')]","[('13', 'Throw Ins', '15')]","[('74', 'Long Balls', '51')]"
"https://fbref.com/en/matches/c5586235/Santos-Gremio-October-11-2020-Serie-A"">Match Report","[('16', 'Fouls', '14')]","[('4', 'Corners', '7')]","[('16', 'Crosses', '22')]","[('619', 'Touches', '509')]","[('20', 'Tackles', '19')]","[('20', 'Interceptions', '9')]","[('14', 'Aerials Won', '24')]","[('21', 'Clearances', '18')]","[('3', 'Offsides', '2')]","[('8', 'Goal Kicks', '7')]","[('30', 'Throw Ins', '23')]","[('55', 'Long Balls', '40')]","[('16', 'Fouls', '14')]","[('4', 'Corners', '7')]","[('16', 'Crosses', '22')]","[('619', 'Touches', '509')]","[('20', 'Tackles', '19')]","[('20', 'Interceptions', '9')]","[('14', 'Aerials Won', '24')]","[('21', 'Clearances', '18')]","[('3', 'Offsides', '2')]","[('8', 'Goal Kicks', '7')]","[('30', 'Throw Ins', '23')]","[('55', 'Long Balls', '40')]"
"https://fbref.com/en/matches/b5430ef8/Ceara-Corinthians-October-11-2020-Serie-A"">Match Report","[('9', 'Fouls', '10')]","[('6', 'Corners', '6')]","[('19', 'Crosses', '19')]","[('492', 'Touches', '641')]","[('10', 'Tackles', '13')]","[('16', 'Interceptions', '15')]","[('22', 'Aerials Won', '13')]","[('30', 'Clearances', '11')]","[('2', 'Offsides', '1')]","[('6', 'Goal Kicks', '14')]","[('17', 'Throw Ins', '24')]","[('46', 'Long Balls', '58')]","[('9', 'Fouls', '10')]","[('6', 'Corners', '6')]","[('19', 'Crosses', '19')]","[('492', 'Touches', '641')]","[('10', 'Tackles', '13')]","[('16', 'Interceptions', '15')]","[('22', 'Aerials Won', '13')]","[('30', 'Clearances', '11')]","[('2', 'Offsides', '1')]","[('6', 'Goal Kicks', '14')]","[('17', 'Throw Ins', '24')]","[('46', 'Long Balls', '58')]"
"https://fbref.com/en/matches/6083b593/Palmeiras-Coritiba-October-14-2020-Serie-A"">Match Report","[('13', 'Fouls', '20')]","[('6', 'Corners', '2')]","[('28', 'Crosses', '6')]","[('642', 'Touches', '573')]","[('18', 'Tackles', '20')]","[('14', 'Interceptions', '11')]","[('15', 'Aerials Won', '14')]","[('11', 'Clearances', '25')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '16')]","[('18', 'Throw Ins', '19')]","[('56', 'Long Balls', '59')]","[('13', 'Fouls', '20')]","[('6', 'Corners', '2')]","[('28', 'Crosses', '6')]","[('642', 'Touches', '573')]","[('18', 'Tackles', '20')]","[('14', 'Interceptions', '11')]","[('15', 'Aerials Won', '14')]","[('11', 'Clearances', '25')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '16')]","[('18', 'Throw Ins', '19')]","[('56', 'Long Balls', '59')]"
"https://fbref.com/en/matches/e1e2c687/Atletico-Mineiro-Fluminense-October-14-2020-Serie-A"">Match Report","[('11', 'Fouls', '9')]","[('9', 'Corners', '4')]","[('33', 'Crosses', '16')]","[('759', 'Touches', '521')]","[('25', 'Tackles', '19')]","[('13', 'Interceptions', '24')]","[('8', 'Aerials Won', '13')]","[('16', 'Clearances', '31')]","[('0', 'Offsides', '3')]","[('7', 'Goal Kicks', '5')]","[('24', 'Throw Ins', '15')]","[('48', 'Long Balls', '61')]","[('11', 'Fouls', '9')]","[('9', 'Corners', '4')]","[('33', 'Crosses', '16')]","[('759', 'Touches', '521')]","[('25', 'Tackles', '19')]","[('13', 'Interceptions', '24')]","[('8', 'Aerials Won', '13')]","[('16', 'Clearances', '31')]","[('0', 'Offsides', '3')]","[('7', 'Goal Kicks', '5')]","[('24', 'Throw Ins', '15')]","[('48', 'Long Balls', '61')]"
"https://fbref.com/en/matches/471b8ee9/Flamengo-Bragantino-October-15-2020-Serie-A"">Match Report","[('16', 'Fouls', '14')]","[('5', 'Corners', '1')]","[('28', 'Crosses', '8')]","[('831', 'Touches', '478')]","[('12', 'Tackles', '25')]","[('20', 'Interceptions', '28')]","[('13', 'Aerials Won', '13')]","[('6', 'Clearances', '21')]","[('1', 'Offsides', '2')]","[('9', 'Goal Kicks', '7')]","[('39', 'Throw Ins', '13')]","[('48', 'Long Balls', '54')]","[('16', 'Fouls', '14')]","[('5', 'Corners', '1')]","[('28', 'Crosses', '8')]","[('831', 'Touches', '478')]","[('12', 'Tackles', '25')]","[('20', 'Interceptions', '28')]","[('13', 'Aerials Won', '13')]","[('6', 'Clearances', '21')]","[('1', 'Offsides', '2')]","[('9', 'Goal Kicks', '7')]","[('39', 'Throw Ins', '13')]","[('48', 'Long Balls', '54')]"
"https://fbref.com/en/matches/90f1e389/Atletico-Goianiense-Atletico-Paranaense-October-17-2020-Serie-A"">Match Report","[('10', 'Fouls', '20')]","[('2', 'Corners', '11')]","[('13', 'Crosses', '35')]","[('465', 'Touches', '631')]","[('11', 'Tackles', '13')]","[('14', 'Interceptions', '8')]","[('5', 'Aerials Won', '14')]","[('23', 'Clearances', '11')]","[('1', 'Offsides', '2')]","[('8', 'Goal Kicks', '11')]","[('25', 'Throw Ins', '16')]","[('64', 'Long Balls', '51')]","[('10', 'Fouls', '20')]","[('2', 'Corners', '11')]","[('13', 'Crosses', '35')]","[('465', 'Touches', '631')]","[('11', 'Tackles', '13')]","[('14', 'Interceptions', '8')]","[('5', 'Aerials Won', '14')]","[('23', 'Clearances', '11')]","[('1', 'Offsides', '2')]","[('8', 'Goal Kicks', '11')]","[('25', 'Throw Ins', '16')]","[('64', 'Long Balls', '51')]"
"https://fbref.com/en/matches/73d0dc05/Corinthians-Flamengo-October-18-2020-Serie-A"">Match Report","[('14', 'Fouls', '13')]","[('10', 'Corners', '3')]","[('30', 'Crosses', '15')]","[('525', 'Touches', '741')]","[('13', 'Tackles', '24')]","[('16', 'Interceptions', '15')]","[('17', 'Aerials Won', '10')]","[('15', 'Clearances', '21')]","[('1', 'Offsides', '2')]","[('7', 'Goal Kicks', '9')]","[('18', 'Throw Ins', '19')]","[('39', 'Long Balls', '51')]","[('14', 'Fouls', '13')]","[('10', 'Corners', '3')]","[('30', 'Crosses', '15')]","[('525', 'Touches', '741')]","[('13', 'Tackles', '24')]","[('16', 'Interceptions', '15')]","[('17', 'Aerials Won', '10')]","[('15', 'Clearances', '21')]","[('1', 'Offsides', '2')]","[('7', 'Goal Kicks', '9')]","[('18', 'Throw Ins', '19')]","[('39', 'Long Balls', '51')]"
"https://fbref.com/en/matches/a51b17c8/Fortaleza-Palmeiras-October-18-2020-Serie-A"">Match Report","[('14', 'Fouls', '19')]","[('1', 'Corners', '7')]","[('10', 'Crosses', '30')]","[('637', 'Touches', '610')]","[('13', 'Tackles', '14')]","[('15', 'Interceptions', '11')]","[('12', 'Aerials Won', '15')]","[('21', 'Clearances', '13')]","[('0', 'Offsides', '2')]","[('8', 'Goal Kicks', '5')]","[('18', 'Throw Ins', '21')]","[('61', 'Long Balls', '36')]","[('14', 'Fouls', '19')]","[('1', 'Corners', '7')]","[('10', 'Crosses', '30')]","[('637', 'Touches', '610')]","[('13', 'Tackles', '14')]","[('15', 'Interceptions', '11')]","[('12', 'Aerials Won', '15')]","[('21', 'Clearances', '13')]","[('0', 'Offsides', '2')]","[('8', 'Goal Kicks', '5')]","[('18', 'Throw Ins', '21')]","[('61', 'Long Balls', '36')]"
"https://fbref.com/en/matches/cadd31a0/Vasco-da-Gama-Corinthians-October-21-2020-Serie-A"">Match Report","[('12', 'Fouls', '18')]","[('9', 'Corners', '6')]","[('29', 'Crosses', '19')]","[('767', 'Touches', '519')]","[('16', 'Tackles', '18')]","[('5', 'Interceptions', '12')]","[('26', 'Aerials Won', '19')]","[('18', 'Clearances', '27')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '8')]","[('25', 'Throw Ins', '23')]","[('45', 'Long Balls', '59')]","[('12', 'Fouls', '18')]","[('9', 'Corners', '6')]","[('29', 'Crosses', '19')]","[('767', 'Touches', '519')]","[('16', 'Tackles', '18')]","[('5', 'Interceptions', '12')]","[('26', 'Aerials Won', '19')]","[('18', 'Clearances', '27')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '8')]","[('25', 'Throw Ins', '23')]","[('45', 'Long Balls', '59')]"
"https://fbref.com/en/matches/c1bc2606/Atletico-Mineiro-Sport-Recife-October-24-2020-Serie-A"">Match Report","[('10', 'Fouls', '11')]","[('13', 'Corners', '4')]","[('54', 'Crosses', '10')]","[('926', 'Touches', '402')]","[('6', 'Tackles', '18')]","[('8', 'Interceptions', '13')]","[('26', 'Aerials Won', '7')]","[('5', 'Clearances', '44')]","[('2', 'Offsides', '1')]","[('7', 'Goal Kicks', '17')]","[('29', 'Throw Ins', '21')]","[('39', 'Long Balls', '62')]","[('10', 'Fouls', '11')]","[('13', 'Corners', '4')]","[('54', 'Crosses', '10')]","[('926', 'Touches', '402')]","[('6', 'Tackles', '18')]","[('8', 'Interceptions', '13')]","[('26', 'Aerials Won', '7')]","[('5', 'Clearances', '44')]","[('2', 'Offsides', '1')]","[('7', 'Goal Kicks', '17')]","[('29', 'Throw Ins', '21')]","[('39', 'Long Balls', '62')]"
"https://fbref.com/en/matches/454a4eb2/Internacional-Flamengo-October-25-2020-Serie-A"">Match Report","[('16', 'Fouls', '15')]","[('1', 'Corners', '7')]","[('8', 'Crosses', '27')]","[('456', 'Touches', '851')]","[('25', 'Tackles', '19')]","[('12', 'Interceptions', '16')]","[('20', 'Aerials Won', '18')]","[('34', 'Clearances', '3')]","[('1', 'Offsides', '1')]","[('9', 'Goal Kicks', '5')]","[('20', 'Throw Ins', '21')]","[('53', 'Long Balls', '70')]","[('16', 'Fouls', '15')]","[('1', 'Corners', '7')]","[('8', 'Crosses', '27')]","[('456', 'Touches', '851')]","[('25', 'Tackles', '19')]","[('12', 'Interceptions', '16')]","[('20', 'Aerials Won', '18')]","[('34', 'Clearances', '3')]","[('1', 'Offsides', '1')]","[('9', 'Goal Kicks', '5')]","[('20', 'Throw Ins', '21')]","[('53', 'Long Balls', '70')]"
"https://fbref.com/en/matches/c5fc8118/Coritiba-Atletico-Goianiense-October-31-2020-Serie-A"">Match Report","[('22', 'Fouls', '18')]","[('0', 'Corners', '12')]","[('4', 'Crosses', '36')]","[('412', 'Touches', '747')]","[('21', 'Tackles', '11')]","[('14', 'Interceptions', '7')]","[('9', 'Aerials Won', '13')]","[('23', 'Clearances', '6')]","[('0', 'Offsides', '0')]","[('12', 'Goal Kicks', '5')]","[('24', 'Throw Ins', '27')]","[('54', 'Long Balls', '53')]","[('22', 'Fouls', '18')]","[('0', 'Corners', '12')]","[('4', 'Crosses', '36')]","[('412', 'Touches', '747')]","[('21', 'Tackles', '11')]","[('14', 'Interceptions', '7')]","[('9', 'Aerials Won', '13')]","[('23', 'Clearances', '6')]","[('0', 'Offsides', '0')]","[('12', 'Goal Kicks', '5')]","[('24', 'Throw Ins', '27')]","[('54', 'Long Balls', '53')]"
"https://fbref.com/en/matches/24a79762/Sport-Recife-Atletico-Paranaense-November-1-2020-Serie-A"">Match Report","[('17', 'Fouls', '15')]","[('2', 'Corners', '5')]","[('12', 'Crosses', '24')]","[('512', 'Touches', '675')]","[('18', 'Tackles', '8')]","[('17', 'Interceptions', '17')]","[('13', 'Aerials Won', '15')]","[('26', 'Clearances', '13')]","[('3', 'Offsides', '3')]","[('9', 'Goal Kicks', '6')]","[('16', 'Throw Ins', '21')]","[('64', 'Long Balls', '57')]","[('17', 'Fouls', '15')]","[('2', 'Corners', '5')]","[('12', 'Crosses', '24')]","[('512', 'Touches', '675')]","[('18', 'Tackles', '8')]","[('17', 'Interceptions', '17')]","[('13', 'Aerials Won', '15')]","[('26', 'Clearances', '13')]","[('3', 'Offsides', '3')]","[('9', 'Goal Kicks', '6')]","[('16', 'Throw Ins', '21')]","[('64', 'Long Balls', '57')]"
"https://fbref.com/en/matches/17a46231/Goias-Vasco-da-Gama-November-1-2020-Serie-A"">Match Report","[('16', 'Fouls', '19')]","[('2', 'Corners', '6')]","[('17', 'Crosses', '20')]","[('524', 'Touches', '622')]","[('11', 'Tackles', '17')]","[('2', 'Interceptions', '10')]","[('23', 'Aerials Won', '13')]","[('15', 'Clearances', '24')]","[('2', 'Offsides', '6')]","[('6', 'Goal Kicks', '6')]","[('18', 'Throw Ins', '29')]","[('47', 'Long Balls', '71')]","[('16', 'Fouls', '19')]","[('2', 'Corners', '6')]","[('17', 'Crosses', '20')]","[('524', 'Touches', '622')]","[('11', 'Tackles', '17')]","[('2', 'Interceptions', '10')]","[('23', 'Aerials Won', '13')]","[('15', 'Clearances', '24')]","[('2', 'Offsides', '6')]","[('6', 'Goal Kicks', '6')]","[('18', 'Throw Ins', '29')]","[('47', 'Long Balls', '71')]"
"https://fbref.com/en/matches/07c890fa/Atletico-Paranaense-Fortaleza-November-7-2020-Serie-A"">Match Report","[('20', 'Fouls', '14')]","[('10', 'Corners', '3')]","[('36', 'Crosses', '10')]","[('670', 'Touches', '474')]","[('5', 'Tackles', '12')]","[('10', 'Interceptions', '10')]","[('21', 'Aerials Won', '24')]","[('11', 'Clearances', '29')]","[('3', 'Offsides', '4')]","[('6', 'Goal Kicks', '8')]","[('26', 'Throw Ins', '10')]","[('61', 'Long Balls', '74')]","[('20', 'Fouls', '14')]","[('10', 'Corners', '3')]","[('36', 'Crosses', '10')]","[('670', 'Touches', '474')]","[('5', 'Tackles', '12')]","[('10', 'Interceptions', '10')]","[('21', 'Aerials Won', '24')]","[('11', 'Clearances', '29')]","[('3', 'Offsides', '4')]","[('6', 'Goal Kicks', '8')]","[('26', 'Throw Ins', '10')]","[('61', 'Long Balls', '74')]"
"https://fbref.com/en/matches/8cd9aed3/Vasco-da-Gama-Palmeiras-November-8-2020-Serie-A"">Match Report","[('17', 'Fouls', '19')]","[('0', 'Corners', '4')]","[('16', 'Crosses', '19')]","[('563', 'Touches', '639')]","[('18', 'Tackles', '12')]","[('16', 'Interceptions', '22')]","[('17', 'Aerials Won', '16')]","[('18', 'Clearances', '14')]","[('0', 'Offsides', '1')]","[('6', 'Goal Kicks', '7')]","[('21', 'Throw Ins', '25')]","[('59', 'Long Balls', '56')]","[('17', 'Fouls', '19')]","[('0', 'Corners', '4')]","[('16', 'Crosses', '19')]","[('563', 'Touches', '639')]","[('18', 'Tackles', '12')]","[('16', 'Interceptions', '22')]","[('17', 'Aerials Won', '16')]","[('18', 'Clearances', '14')]","[('0', 'Offsides', '1')]","[('6', 'Goal Kicks', '7')]","[('21', 'Throw Ins', '25')]","[('59', 'Long Balls', '56')]"
"https://fbref.com/en/matches/448410d1/Bragantino-Santos-November-8-2020-Serie-A"">Match Report","[('15', 'Fouls', '20')]","[('5', 'Corners', '3')]","[('21', 'Crosses', '18')]","[('630', 'Touches', '655')]","[('11', 'Tackles', '20')]","[('17', 'Interceptions', '12')]","[('20', 'Aerials Won', '17')]","[('15', 'Clearances', '14')]","[('1', 'Offsides', '1')]","[('6', 'Goal Kicks', '12')]","[('30', 'Throw Ins', '36')]","[('63', 'Long Balls', '68')]","[('15', 'Fouls', '20')]","[('5', 'Corners', '3')]","[('21', 'Crosses', '18')]","[('630', 'Touches', '655')]","[('11', 'Tackles', '20')]","[('17', 'Interceptions', '12')]","[('20', 'Aerials Won', '17')]","[('15', 'Clearances', '14')]","[('1', 'Offsides', '1')]","[('6', 'Goal Kicks', '12')]","[('30', 'Throw Ins', '36')]","[('63', 'Long Balls', '68')]"
"https://fbref.com/en/matches/252761cf/Fluminense-Gremio-November-8-2020-Serie-A"">Match Report","[('12', 'Fouls', '13')]","[('4', 'Corners', '5')]","[('12', 'Crosses', '13')]","[('726', 'Touches', '530')]","[('18', 'Tackles', '18')]","[('10', 'Interceptions', '13')]","[('17', 'Aerials Won', '7')]","[('7', 'Clearances', '9')]","[('1', 'Offsides', '2')]","[('9', 'Goal Kicks', '5')]","[('17', 'Throw Ins', '22')]","[('44', 'Long Balls', '43')]","[('12', 'Fouls', '13')]","[('4', 'Corners', '5')]","[('12', 'Crosses', '13')]","[('726', 'Touches', '530')]","[('18', 'Tackles', '18')]","[('10', 'Interceptions', '13')]","[('17', 'Aerials Won', '7')]","[('7', 'Clearances', '9')]","[('1', 'Offsides', '2')]","[('9', 'Goal Kicks', '5')]","[('17', 'Throw Ins', '22')]","[('44', 'Long Balls', '43')]"
"https://fbref.com/en/matches/03666e17/Santos-Internacional-November-14-2020-Serie-A"">Match Report","[('24', 'Fouls', '18')]","[('2', 'Corners', '7')]","[('11', 'Crosses', '14')]","[('481', 'Touches', '660')]","[('8', 'Tackles', '18')]","[('12', 'Interceptions', '14')]","[('9', 'Aerials Won', '25')]","[('14', 'Clearances', '10')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '2')]","[('15', 'Throw Ins', '31')]","[('57', 'Long Balls', '65')]","[('24', 'Fouls', '18')]","[('2', 'Corners', '7')]","[('11', 'Crosses', '14')]","[('481', 'Touches', '660')]","[('8', 'Tackles', '18')]","[('12', 'Interceptions', '14')]","[('9', 'Aerials Won', '25')]","[('14', 'Clearances', '10')]","[('1', 'Offsides', '2')]","[('5', 'Goal Kicks', '2')]","[('15', 'Throw Ins', '31')]","[('57', 'Long Balls', '65')]"
